MSN,YYYYMM,Value,Description
NWEIEUS,199003,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199004,0.476,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199005,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199006,0.476,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199007,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199008,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199009,0.476,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199010,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199011,0.476,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199012,0.492,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199013,5.795,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199101,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199102,0.553,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199103,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199104,0.592,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199105,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199106,0.592,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199107,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199108,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199109,0.592,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199110,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199111,0.592,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199112,0.612,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199113,7.207,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199201,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199202,0.672,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199203,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199204,0.695,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199205,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199206,0.695,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199207,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199208,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199209,0.695,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199210,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199211,0.695,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199212,0.718,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199213,8.476,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199301,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199302,0.659,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199303,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199304,0.706,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199305,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199306,0.706,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199307,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199308,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199309,0.706,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199310,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199311,0.706,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199312,0.73,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199313,8.592,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199401,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199402,0.715,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199403,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199404,0.766,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199405,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199406,0.766,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199407,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199408,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199409,0.766,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199410,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199411,0.766,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199412,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199413,9.323,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199501,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199502,0.768,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199503,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199504,0.823,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199505,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199506,0.823,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199507,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199508,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199509,0.823,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199510,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199511,0.823,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199512,0.85,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199513,10.008,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199601,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199602,0.787,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199603,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199604,0.814,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199605,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199606,0.814,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199607,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199608,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199609,0.814,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199610,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199611,0.814,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199612,0.841,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199613,9.926,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199701,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199702,0.792,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199703,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199704,0.849,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199705,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199706,0.849,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199707,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199708,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199709,0.849,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199710,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199711,0.849,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199712,0.877,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199713,10.33,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199801,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199802,0.78,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199803,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199804,0.835,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199805,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199806,0.835,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199807,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199808,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199809,0.835,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199810,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199811,0.835,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199812,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199813,10.164,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199901,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199902,0.788,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199903,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199904,0.844,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199905,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199906,0.844,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199907,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199908,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199909,0.844,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199910,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199911,0.844,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199912,0.872,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,199913,10.267,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200001,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200002,0.804,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200003,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200004,0.831,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200005,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200006,0.831,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200007,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200008,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200009,0.831,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200010,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200011,0.831,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200012,0.859,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200013,10.144,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200101,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200102,0.836,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200103,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200104,0.896,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200105,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200106,0.896,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200107,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200108,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200109,0.896,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200110,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200111,0.896,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200112,0.925,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200113,10.896,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200201,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200202,0.978,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200203,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200204,1.048,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200205,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200206,1.048,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200207,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200208,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200209,1.048,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200210,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200211,1.048,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200212,1.083,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200213,12.749,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200301,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200302,0.878,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200303,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200304,0.941,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200305,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200306,0.941,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200307,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200308,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200309,0.941,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200310,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200311,0.941,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200312,0.972,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200313,11.443,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200401,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200402,0.885,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200403,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200404,0.915,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200405,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200406,0.915,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200407,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200408,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200409,0.915,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200410,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200411,0.915,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200412,0.946,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200413,11.165,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200501,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200502,0.863,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200503,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200504,0.924,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200505,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200506,0.924,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200507,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200508,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200509,0.924,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200510,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200511,0.924,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200512,0.955,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200513,11.248,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200601,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200602,0.884,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200603,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200604,0.948,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200605,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200606,0.948,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200607,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200608,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200609,0.948,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200610,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200611,0.948,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200612,0.979,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200613,11.529,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200701,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200702,0.866,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200703,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200704,0.928,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200705,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200706,0.928,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200707,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200708,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200709,0.928,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200710,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200711,0.928,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200712,0.959,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200713,11.293,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200801,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200802,0.92,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200803,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200804,0.952,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200805,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200806,0.952,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200807,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200808,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200809,0.952,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200810,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200811,0.952,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200812,0.984,Non-Biomass Waste Electric Power Sector CO2 Emissions
NWEIEUS,200813,11.614,Non-Biomass Waste Electric Power Sector CO2 Emissions
